run_name,hidden,aggregator,fanout_s,fanout_l,dropout,batch_size,epoch,train_loss,train_acc,val_loss,val_acc,norm_train_acc,norm_val_acc
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,12,2.1111,0.2917,2.5008,0.0335,0.2917,0.0335
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,13,2.0987,0.292,2.6164,0.0275,0.292,0.0275
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,14,2.0893,0.2926,2.5418,0.0296,0.2926,0.0296
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,15,2.0846,0.2629,2.5253,0.0387,0.2629,0.0387
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,16,2.0736,0.3108,2.6007,0.0315,0.3108,0.0315
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,17,2.0706,0.2713,2.5705,0.0338,0.2713,0.0338
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,18,2.0657,0.2847,2.647,0.0274,0.2847,0.0274
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,19,2.0602,0.2878,2.6168,0.0323,0.2878,0.0323
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,20,2.0619,0.2507,2.5303,0.0328,0.2507,0.0328
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,21,2.0531,0.2629,2.5308,0.0333,0.2629,0.0333
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,22,2.0432,0.2602,2.5744,0.0308,0.2602,0.0308
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,23,2.0406,0.2523,2.5655,0.0332,0.2523,0.0332
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,24,2.0282,0.2502,2.665,0.0312,0.2502,0.0312
hid64_aggmean_fan25-15_drop20_bs1024,64,mean,25,15,0.2,1024,25,2.0221,0.2729,2.5229,0.038,0.2729,0.038
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,1,2.2781,0.1352,2.148,0.2411,0.1352,0.2411
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,2,2.2407,0.1555,2.1418,0.03,0.1555,0.03
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,3,2.2289,0.1637,2.2394,0.0281,0.1637,0.0281
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,4,2.2064,0.1857,2.2462,0.0306,0.1857,0.0306
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,5,2.195,0.2103,2.2642,0.0344,0.2103,0.0344
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,6,2.1807,0.2326,2.3342,0.0341,0.2326,0.0341
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,7,2.1713,0.2456,2.3741,0.0292,0.2456,0.0292
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,8,2.1629,0.2589,2.4211,0.034,0.2589,0.034
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,9,2.1437,0.2999,2.5124,0.0288,0.2999,0.0288
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,10,2.1425,0.2478,2.4481,0.0307,0.2478,0.0307
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,11,2.139,0.2994,2.4579,0.0315,0.2994,0.0315
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,12,2.1213,0.2939,2.482,0.0328,0.2939,0.0328
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,13,2.1091,0.3176,2.652,0.0213,0.3176,0.0213
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,14,2.1091,0.2331,2.4797,0.0311,0.2331,0.0311
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,15,2.1117,0.2952,2.4449,0.0311,0.2952,0.0311
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,16,2.0985,0.3189,2.4975,0.0304,0.3189,0.0304
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,17,2.0926,0.3308,2.646,0.0285,0.3308,0.0285
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,18,2.0786,0.2557,2.5976,0.0303,0.2557,0.0303
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,19,2.079,0.3075,2.4852,0.0345,0.3075,0.0345
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,20,2.0726,0.3005,2.6337,0.0285,0.3005,0.0285
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,21,2.078,0.2843,2.6079,0.0231,0.2843,0.0231
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,22,2.0726,0.2574,2.6618,0.0264,0.2574,0.0264
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,23,2.0664,0.283,2.5104,0.0322,0.283,0.0322
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,24,2.0581,0.2917,2.5573,0.0348,0.2917,0.0348
hid64_aggmean_fan25-15_drop30_bs1024,64,mean,25,15,0.3,1024,25,2.0527,0.2907,2.5952,0.0299,0.2907,0.0299
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,1,2.2737,0.3754,2.0464,0.4916,0.3754,0.4916
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,2,2.254,0.2485,2.3224,0.0154,0.2485,0.0154
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,3,2.2414,0.1697,2.2259,0.0298,0.1697,0.0298
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,4,2.2141,0.256,2.2435,0.0306,0.256,0.0306
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,5,2.1994,0.2807,2.2399,0.0293,0.2807,0.0293
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,6,2.1886,0.2502,2.4322,0.027,0.2502,0.027
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,7,2.1709,0.3058,2.4242,0.0333,0.3058,0.0333
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,8,2.1664,0.2808,2.388,0.03,0.2808,0.03
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,9,2.1613,0.2948,2.4999,0.0305,0.2948,0.0305
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,10,2.1521,0.3193,2.6566,0.03,0.3193,0.03
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,11,2.134,0.2942,2.4765,0.0351,0.2942,0.0351
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,12,2.1245,0.2753,2.5578,0.0274,0.2753,0.0274
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,13,2.1155,0.2759,2.5874,0.0333,0.2759,0.0333
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,14,2.1132,0.3124,2.5554,0.0326,0.3124,0.0326
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,15,2.1165,0.2877,2.654,0.0284,0.2877,0.0284
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,16,2.1019,0.2966,2.5271,0.0344,0.2966,0.0344
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,17,2.0891,0.3272,2.5506,0.0355,0.3272,0.0355
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,18,2.0895,0.2806,2.5688,0.0372,0.2806,0.0372
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,19,2.0972,0.2934,2.3268,0.0523,0.2934,0.0523
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,20,2.0868,0.3402,2.6823,0.0307,0.3402,0.0307
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,21,2.0879,0.3244,2.5558,0.0389,0.3244,0.0389
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,22,2.0687,0.3196,2.5703,0.0362,0.3196,0.0362
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,23,2.0722,0.2727,2.6617,0.0331,0.2727,0.0331
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,24,2.0609,0.3058,2.7027,0.0301,0.3058,0.0301
hid64_aggmean_fan25-15_drop40_bs1024,64,mean,25,15,0.4,1024,25,2.0627,0.2752,2.6316,0.0348,0.2752,0.0348
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,1,2.2113,0.3916,2.0303,0.0343,0.3916,0.0343
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,2,2.1905,0.2989,2.1548,0.0248,0.2989,0.0248
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,3,2.1547,0.3893,2.1269,0.0358,0.3893,0.0358
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,4,2.1404,0.4935,2.059,0.0434,0.4935,0.0434
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,5,2.1211,0.5045,2.1976,0.0392,0.5045,0.0392
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,6,2.1121,0.5177,2.3291,0.0369,0.5177,0.0369
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,7,2.1103,0.5153,2.245,0.0434,0.5153,0.0434
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,8,2.099,0.4856,2.2654,0.0423,0.4856,0.0423
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,9,2.0853,0.5085,2.4542,0.0375,0.5085,0.0375
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,10,2.0851,0.4617,2.3815,0.0397,0.4617,0.0397
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,11,2.0691,0.487,2.3642,0.0452,0.487,0.0452
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,12,2.0684,0.522,2.1199,0.1001,0.522,0.1001
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,13,2.0716,0.4496,2.3179,0.0488,0.4496,0.0488
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,14,2.0594,0.5576,2.3741,0.0455,0.5576,0.0455
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,15,2.0553,0.4885,2.3954,0.0452,0.4885,0.0452
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,16,2.0437,0.5126,2.3025,0.0569,0.5126,0.0569
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,17,2.0388,0.494,2.5093,0.0397,0.494,0.0397
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,18,2.0403,0.4675,2.3549,0.0504,0.4675,0.0504
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,19,2.0399,0.4832,2.4866,0.0388,0.4832,0.0388
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,20,2.0327,0.4566,2.3632,0.0464,0.4566,0.0464
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,21,2.0226,0.516,2.3948,0.0443,0.516,0.0443
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,22,2.0311,0.4596,2.1846,0.0727,0.4596,0.0727
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,23,2.0128,0.4384,2.3721,0.0541,0.4384,0.0541
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,24,2.0168,0.4172,2.4865,0.0389,0.4172,0.0389
hid128_aggmean_fan15-10_drop20_bs256,128,mean,15,10,0.2,256,25,1.998,0.4357,2.5021,0.0454,0.4357,0.0454
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,1,2.2148,0.3925,2.0322,0.029,0.3925,0.029
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,2,2.1804,0.3282,2.0591,0.033,0.3282,0.033
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,3,2.1561,0.3618,2.07,0.0341,0.3618,0.0341
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,4,2.1507,0.4035,2.2223,0.0309,0.4035,0.0309
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,5,2.1374,0.428,2.2064,0.0229,0.428,0.0229
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,6,2.1228,0.4328,2.299,0.0305,0.4328,0.0305
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,7,2.1136,0.4368,2.1293,0.0549,0.4368,0.0549
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,8,2.1005,0.443,2.163,0.0407,0.443,0.0407
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,9,2.096,0.4549,2.318,0.0368,0.4549,0.0368
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,10,2.0864,0.4379,2.2029,0.0399,0.4379,0.0399
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,11,2.0761,0.4598,2.331,0.0396,0.4598,0.0396
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,12,2.0755,0.4814,2.4728,0.0348,0.4814,0.0348
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,13,2.071,0.4542,2.3448,0.0446,0.4542,0.0446
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,14,2.0685,0.4789,2.4574,0.0392,0.4789,0.0392
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,15,2.0651,0.4222,2.4004,0.0365,0.4222,0.0365
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,16,2.0674,0.4389,2.3987,0.0453,0.4389,0.0453
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,17,2.0487,0.4619,2.3759,0.047,0.4619,0.047
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,18,2.044,0.4493,2.4947,0.0378,0.4493,0.0378
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,19,2.0485,0.4532,2.3399,0.0452,0.4532,0.0452
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,20,2.0349,0.4659,2.3362,0.0443,0.4659,0.0443
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,21,2.0368,0.4636,2.455,0.0402,0.4636,0.0402
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,22,2.0302,0.4598,2.3801,0.0429,0.4598,0.0429
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,23,2.0318,0.4228,2.2865,0.0468,0.4228,0.0468
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,24,2.0241,0.4559,2.2638,0.0472,0.4559,0.0472
hid128_aggmean_fan15-10_drop30_bs256,128,mean,15,10,0.3,256,25,2.0192,0.4322,2.4844,0.0386,0.4322,0.0386
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,1,2.2204,0.356,1.9932,0.0325,0.356,0.0325
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,2,2.1899,0.452,2.0651,0.0265,0.452,0.0265
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,3,2.1734,0.4373,2.1325,0.0278,0.4373,0.0278
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,4,2.1512,0.338,2.1672,0.0323,0.338,0.0323
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,5,2.1339,0.4123,2.2376,0.0289,0.4123,0.0289
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,6,2.1329,0.4357,2.1877,0.0324,0.4357,0.0324
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,7,2.1259,0.4591,2.1468,0.0363,0.4591,0.0363
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,8,2.1199,0.4858,2.2919,0.0344,0.4858,0.0344
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,9,2.1084,0.4764,2.2807,0.0372,0.4764,0.0372
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,10,2.1011,0.4559,2.3266,0.036,0.4559,0.036
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,11,2.0905,0.5216,2.3584,0.038,0.5216,0.038
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,12,2.0894,0.4414,2.3845,0.0352,0.4414,0.0352
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,13,2.0828,0.4617,2.404,0.0372,0.4617,0.0372
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,14,2.0753,0.4296,2.3807,0.0409,0.4296,0.0409
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,15,2.0816,0.4671,2.3387,0.0443,0.4671,0.0443
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,16,2.0691,0.4603,2.2347,0.0477,0.4603,0.0477
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,17,2.0788,0.4693,2.3591,0.0381,0.4693,0.0381
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,18,2.068,0.4489,2.369,0.039,0.4489,0.039
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,19,2.0613,0.4442,2.4173,0.0394,0.4442,0.0394
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,20,2.0624,0.4691,2.3425,0.0411,0.4691,0.0411
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,21,2.0404,0.489,2.3161,0.0435,0.489,0.0435
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,22,2.0467,0.4615,2.3471,0.0417,0.4615,0.0417
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,23,2.0441,0.4211,2.3014,0.0513,0.4211,0.0513
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,24,2.0483,0.4203,2.3415,0.0453,0.4203,0.0453
hid128_aggmean_fan15-10_drop40_bs256,128,mean,15,10,0.4,256,25,2.0402,0.4408,2.3295,0.0474,0.4408,0.0474
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,1,2.2097,0.3787,2.0377,0.0516,0.3787,0.0516
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,2,2.1724,0.3612,1.9943,0.1716,0.3612,0.1716
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,3,2.1563,0.491,2.1176,0.0386,0.491,0.0386
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,4,2.1303,0.5004,2.279,0.0306,0.5004,0.0306
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,5,2.1281,0.5449,2.2488,0.0348,0.5449,0.0348
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,6,2.1109,0.5274,2.4776,0.0286,0.5274,0.0286
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,7,2.0987,0.5223,2.2864,0.0383,0.5223,0.0383
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,8,2.0931,0.4959,2.3579,0.0283,0.4959,0.0283
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,9,2.0973,0.5448,2.4054,0.0379,0.5448,0.0379
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,10,2.0808,0.5042,2.4038,0.0394,0.5042,0.0394
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,11,2.0733,0.4829,2.2604,0.0547,0.4829,0.0547
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,12,2.0792,0.4845,2.3736,0.0386,0.4845,0.0386
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,13,2.0628,0.5303,2.4249,0.0402,0.5303,0.0402
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,14,2.0701,0.5162,2.3656,0.0449,0.5162,0.0449
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,15,2.0473,0.512,2.3731,0.0483,0.512,0.0483
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,16,2.0551,0.495,2.3875,0.0418,0.495,0.0418
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,17,2.0467,0.486,2.3764,0.0454,0.486,0.0454
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,18,2.0382,0.4877,2.3004,0.0504,0.4877,0.0504
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,19,2.0356,0.4792,2.3552,0.0513,0.4792,0.0513
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,20,2.0358,0.4549,2.5261,0.0404,0.4549,0.0404
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,21,2.0191,0.4637,2.3802,0.0419,0.4637,0.0419
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,22,2.026,0.4696,2.454,0.041,0.4696,0.041
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,23,2.007,0.4327,2.2971,0.0491,0.4327,0.0491
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,24,2.0116,0.4752,2.5104,0.0385,0.4752,0.0385
hid128_aggmean_fan25-15_drop20_bs256,128,mean,25,15,0.2,256,25,2.0072,0.4224,2.5407,0.0388,0.4224,0.0388
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,1,2.2082,0.3312,2.019,0.2878,0.3312,0.2878
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,2,2.1833,0.3689,2.1488,0.034,0.3689,0.034
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,3,2.1491,0.3638,2.1293,0.0364,0.3638,0.0364
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,4,2.124,0.4524,2.1481,0.0427,0.4524,0.0427
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,5,2.1213,0.4676,2.2377,0.034,0.4676,0.034
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,6,2.1184,0.4702,2.5362,0.0295,0.4702,0.0295
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,7,2.108,0.4723,2.2891,0.0384,0.4723,0.0384
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,8,2.0931,0.4818,2.3885,0.0343,0.4818,0.0343
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,9,2.1101,0.4997,2.2748,0.042,0.4997,0.042
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,10,2.0877,0.4673,2.3746,0.0434,0.4673,0.0434
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,11,2.0819,0.4945,2.3462,0.0441,0.4945,0.0441
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,12,2.0694,0.5052,2.3882,0.0395,0.5052,0.0395
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,13,2.068,0.5159,2.2828,0.0434,0.5159,0.0434
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,14,2.065,0.4711,2.3551,0.0387,0.4711,0.0387
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,15,2.0588,0.4802,2.1727,0.0696,0.4802,0.0696
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,16,2.0659,0.4578,2.5783,0.0424,0.4578,0.0424
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,17,2.0553,0.4366,2.2791,0.0488,0.4366,0.0488
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,18,2.05,0.4859,2.2865,0.05,0.4859,0.05
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,19,2.0439,0.4291,2.4356,0.0398,0.4291,0.0398
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,20,2.0283,0.4584,2.3687,0.0461,0.4584,0.0461
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,21,2.0212,0.449,2.3899,0.0447,0.449,0.0447
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,22,2.0203,0.426,2.4588,0.0402,0.426,0.0402
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,23,2.0216,0.4245,2.3538,0.0481,0.4245,0.0481
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,24,2.0148,0.4179,2.3431,0.0424,0.4179,0.0424
hid128_aggmean_fan25-15_drop30_bs256,128,mean,25,15,0.3,256,25,2.018,0.4415,2.3943,0.0422,0.4415,0.0422
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,1,2.2238,0.433,1.9832,0.0617,0.433,0.0617
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,2,2.1945,0.3919,1.9669,0.0281,0.3919,0.0281
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,3,2.1862,0.4281,2.0904,0.0425,0.4281,0.0425
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,4,2.1524,0.4201,2.0123,0.0719,0.4201,0.0719
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,5,2.1369,0.4425,2.2003,0.0384,0.4425,0.0384
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,6,2.121,0.4839,2.1988,0.05,0.4839,0.05
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,7,2.1177,0.4742,2.2257,0.038,0.4742,0.038
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,8,2.1173,0.4707,2.2598,0.0371,0.4707,0.0371
hid128_aggmean_fan25-15_drop40_bs256,128,mean,25,15,0.4,256,9,2.1118,0.4617,2.2632,0.0375,0.4617,0.0375
